0,0
0.01,0.509413
0.01906001,0.5405824
0.01906726,0.5405837
0.01909984,0.5405892
0.0191888,0.5406028
0.01937689,0.5406239
0.01971653,0.5406372
0.02026599,0.5405961
0.02108396,0.5404078
0.0221093,0.5399907
0.02330048,0.5393015
0.02463554,0.5383254
0.02609437,0.5370727
0.02765929,0.5355706
0.02931507,0.533855
0.03104886,0.5319647
0.03284993,0.529937
0.03470933,0.5278055
0.03661962,0.5255998
0.03857462,0.5233445
0.0405692,0.5210601
0.04259905,0.5206897
0.04466059,0.5207503
0.04675078,0.5206941
0.04886705,0.520538
0.05100681,0.5202968
0.05316425,0.5199838
0.05533773,0.5196103
0.05752579,0.5191861
0.05972724,0.5187192
0.06194099,0.5182168
0.06416614,0.5176849
0.06640185,0.5171286
0.06864744,0.5165523
0.07090227,0.5159599
0.07316583,0.5153546
0.07543762,0.5147391
0.07771721,0.5141159
0.08000422,0.513487
0.08229831,0.5128543
0.08459917,0.5122192
0.08690654,0.511583
0.0892198,0.9507634
0.09153431,0.9275727
0.09385377,0.9059649
0.09617789,0.885795
0.0985066,0.8669325
0.1008398,0.8492622
0.1031772,0.8326806
0.1055188,0.8170958
0.1078644,0.802425
0.1102139,0.7885937
0.1125674,0.7755281
0.1149245,0.7631809
0.1172853,0.7514908
0.1196497,0.7404076
0.1220177,0.7298869
0.1243891,0.7198876
0.1267639,0.7103727
0.1291414,0.7013104
0.1315213,0.69267
0.1339035,0.6844231
0.136288,0.6765426
0.1386747,0.6690047
0.1410635,0.6617878
0.1434545,0.6548713
0.1458477,0.6482358
0.1482429,0.6418648
0.1506401,0.6357422
0.1530394,0.6298534
0.1554407,0.624185
0.1578439,0.6187243
0.160249,0.61346
0.1626561,0.6083816
0.1650651,0.6034786
0.1674759,0.5987425
0.1698886,0.5941645
0.172303,0.589737
0.1747192,0.5854525
0.1771371,0.5813045
0.1795568,0.5772864
0.1819781,0.5733925
0.1844012,0.5696172
0.1868259,0.5659555
0.1892523,0.562403
0.1916804,0.5589551
0.1941101,0.5556077
0.1965414,0.552357
0.1989744,0.5491996
0.2014089,0.5461324
0.2038451,0.5431522
0.2062828,0.5402562
0.2087222,0.5374418
0.2111632,0.5347067
0.2136057,0.5320483
0.2160497,0.5294649
0.2184953,0.5269543
0.2209425,0.5245149
0.2233911,0.5221448
0.2258414,0.5198425
0.2282931,0.5176066
0.2307463,0.5154358
0.2332011,0.5133287
0.2356573,0.5112842
0.2381151,0.5093013
0.2405743,0.5073788
0.243035,0.5055158
0.2454971,0.5037115
0.2479607,0.5019649
0.2504259,0.500285
0.2528927,0.4987077
0.2553611,0.4971858
0.2578312,0.4957188
0.2603028,0.494306
0.262776,0.4929467
0.2652509,0.4916402
0.2677273,0.4903859
0.2702052,0.4891834
0.2726848,0.488032
0.275166,0.486931
0.2776486,0.48588
0.2801329,0.4848781
0.2826187,0.4839249
0.285106,0.4830198
0.2875948,0.482162
0.2900851,0.4813508
0.2925764,0.4805857
0.2950688,0.479866
0.297562,0.4791908
0.3000561,0.4785595
0.3025511,0.4779712
0.305047,0.4774251
0.3075438,0.4769202
0.3100413,0.4764557
0.3125398,0.4760307
0.3150392,0.4756442
0.3175394,0.4752951
0.3200404,0.4749824
0.3225423,0.474705
0.3250449,0.4744619
0.3275484,0.4742516
0.3300527,0.4740732
0.3325577,0.4739254
0.3350633,0.4738069
0.3375697,0.4737163
0.3400764,0.4736523
0.3425839,0.4736137
0.3450918,0.4735988
0.3476003,0.4736064
0.3501094,0.473635
0.352619,0.473683
0.3551292,0.473749
0.3576399,0.4738315
0.3601512,0.4739289
0.3626629,0.4740398
0.3651751,0.4741625
0.3676879,0.4742956
0.3702011,0.4744374
0.3727149,0.4745865
0.3752293,0.4747414
0.377744,0.4749005
0.3802594,0.4750624
0.3827752,0.4752256
0.3852916,0.4753887
0.3878084,0.4755503
0.3903258,0.475709
0.3928437,0.4758636
0.3953621,0.4760128
0.397881,0.4761554
0.4004004,0.4762902
0.4029203,0.4764161
0.4054407,0.4765322
0.4079616,0.4766375
0.4104829,0.4767312
0.4130048,0.4768123
0.4155273,0.4768803
0.4180498,0.4769346
0.4205726,0.4769745
0.4230954,0.4769997
0.4256183,0.4770097
0.4281412,0.4770044
0.4306643,0.4769835
0.4331874,0.4769471
0.4357106,0.476895
0.438234,0.4768274
0.4407574,0.4767447
0.4432808,0.4766469
0.4458044,0.4765346
0.448328,0.4764082
0.4508517,0.4762682
0.4533756,0.4761156
0.4558994,0.4759507
0.4584234,0.4757746
0.4609469,0.4755882
0.4634697,0.4753923
0.4659919,0.475188
0.4685134,0.4749763
0.4710343,0.4747584
0.4735546,0.4745355
0.4760742,0.4743086
0.4785931,0.474079
0.4811115,0.4738481
0.4836292,0.4736169
0.4861462,0.4733869
0.4886626,0.4731591
0.4911782,0.4729812
0.4936931,0.4729188
0.4962074,0.4728615
0.4987209,0.4728102
0.5012337,0.4727662
0.5037448,0.4727305
0.5062547,0.4727041
0.5087629,0.4726879
0.5112697,0.4726828
0.5137749,0.4726897
0.5162787,0.4727093
0.5187808,0.4727422
0.5212815,0.4727889
0.5237805,0.4728499
0.526278,0.4729256
0.528774,0.4730162
0.5312684,0.4731219
0.5337612,0.4732427
0.5362523,0.4733786
0.5387418,0.4735294
0.5412298,0.473695
0.5437158,0.4738748
0.5461991,0.4740685
0.5486798,0.4742755
0.5511579,0.4744953
0.5536334,0.474727
0.5561063,0.4749701
0.5585766,0.4752236
0.5610443,0.4754867
0.5635093,0.4757585
0.5659717,0.4760379
0.5684315,0.4763241
0.5708886,0.476616
0.5733429,0.4769124
0.5757948,0.4772125
0.5782438,0.4775152
0.5806902,0.477793
0.5831339,0.4780044
0.5855747,0.4782154
0.5880125,0.4784251
0.5904471,0.4786329
0.5928785,0.4788376
0.5953069,0.4790388
0.5977323,0.4792356
0.6001545,0.4794485
0.6025736,0.4797311
0.6049896,0.4800077
0.6074026,0.4802781
0.6098123,0.480542
0.6122188,0.4807992
0.6146223,0.4810497
0.6170227,0.4812937
0.6194199,0.4815311
0.6218139,0.4817623
0.6242049,0.4819877
0.6265926,0.4822075
0.6289774,0.4824224
0.6313589,0.4826328
0.6337373,0.4828395
0.6361126,0.4830431
0.6384846,0.4832443
0.6408537,0.4834439
0.6432196,0.4836427
0.6455824,0.4838417
0.6479419,0.4840415
0.6502982,0.4842431
0.6526515,0.4844473
0.6550016,0.4846549
0.6573485,0.4848668
0.6596922,0.4850837
0.6620327,0.4853063
0.66437,0.4855352
0.6667038,0.4857712
0.6690342,0.4860147
0.6713611,0.4862662
0.6736846,0.4865261
0.6760045,0.4867947
0.6783211,0.4870723
0.6806341,0.4873591
0.6829435,0.487655
0.6852496,0.4879602
0.6875522,0.4882745
0.6898511,0.4885977
0.6921466,0.4889297
0.6944384,0.4892701
0.6967269,0.4896185
0.6990116,0.4899746
0.7012927,0.4902153
0.7035706,0.4901851
0.7058454,0.4901578
0.7081172,0.4901327
0.7103859,0.4901094
0.7126516,0.4900869
0.7149143,0.4900649
0.7171738,0.4900425
0.7194303,0.4900194
0.7216838,0.4899948
0.7239341,0.4899682
0.7261814,0.4899393
0.7284257,0.4899075
0.7306668,0.4898725
0.7329048,0.4898339
0.7351398,0.4897916
0.7373716,0.4897453
0.7396002,0.489695
0.7418265,0.4896405
0.7440506,0.489582
0.7462725,0.4895195
0.7484922,0.4894532
0.7507097,0.4893833
0.752925,0.4893101
0.7551382,0.489234
0.7573493,0.4891553
0.759558,0.4890744
0.7617645,0.4889918
0.7639688,0.4889079
0.766171,0.4888232
0.768371,0.4887382
0.7705687,0.4886535
0.7727643,0.4885693
0.7749575,0.4884863
0.7771457,0.4884048
0.7793021,0.488326
0.7814265,0.4882501
0.7835191,0.4881775
0.78558,0.4881084
0.787609,0.488043
0.7896059,0.4879814
0.7915709,0.4879237
0.7935038,0.4878699
0.7954049,0.4878201
0.7972739,0.487774
0.7991109,0.4877317
0.8009156,0.4880667
0.8026882,0.488755
0.8044283,0.4894331
0.8061359,0.4901005
0.807811,0.490757
0.8094401,0.4913971
0.8110023,0.4920124
0.8124977,0.4926025
0.8139263,0.493167
0.8152882,0.4937058
0.8165831,0.4942183
0.8178112,0.4947042
0.8189723,0.4951633
0.8200667,0.4955952
0.8210942,0.4959999
0.8220546,0.4963769
0.8229482,0.4967263
0.8237749,0.4970479
0.8245345,0.4973417
0.8252272,0.4976075
0.8258531,0.4978455
0.826412,0.4980557
0.8269247,0.4982464
0.8274048,0.4984226
0.8278524,0.4985847
0.8282675,0.4987328
0.82865,0.4988673
0.8290001,0.4989883
0.8293177,0.4990962
0.8296028,0.4991911
0.8298555,0.4992735
0.8300757,0.4993434
0.8302634,0.4994013
0.8304187,0.4994474
0.8305416,0.4994817
0.8306321,0.4995048
0.8306903,0.4995166
0.8307159,0.4995174
0.8307092,0.4995071
0.8306891,0.4994933
0.830658,0.4994768
0.8306156,0.4994577
0.830562,0.4994358
0.8304974,0.4994113
0.8304214,0.499384
0.8303344,0.4993536
0.8302362,0.4993204
0.8301268,0.4992839
0.8300063,0.4992441
0.8298745,0.4992006
0.8297316,0.4991536
0.8295777,0.4991027